ID,Codice,Titolo,Categoria,Sottocategoria,Sottocategoria (ID),Tipologia,Prezzo,Qtà scatola,Qtà disponibile,ML,Capacità,Capacità (ID),Colore,Color,Finitura,Materiale,Materiale (ID),Imboccatura,Materiale *,Immagine,Abstract (it),Abstract (en),Nota fitting (it),Nota fitting en)
48,SC200.0297,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,48",100,0,200,200,13,Bianco,White,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC200.0297_ambra 200 f p_bianco_def.jpg,"<p>Il flacone&nbsp;in plastica Ambra 200 ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli, e detergenza.</p>","<p>Ambra 200 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
319,SC200.0312S,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,49",100,0,200,200,13,Neutro,Natural,Soft-touch,PEHD soft touch,1,GCMI 24/410,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC200.0261_ambra 200 f p_neutro_def(1).jpg,"<p>Il flacone&nbsp;in plastica Ambra 200 ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e&nbsp;detergenza.</p>","<p>Ambra 200 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
955,SC200.0422,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,78",100,0,200,200,13,Sabbia Pantone 9080C,Sand Pantone 9080C,Nessuna finitura,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC200.0422.jpg,"<p>Il flacone&nbsp;in plastica Ambra 200&nbsp;ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli&nbsp;e detergenza.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 200 ml Amber plastic bottle presents a timeless charm. The harmonious and balanced design makes it ideal for face, body, hair and cleansing cosmetic products.</pre>",,
62,SC250.0193,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,56",210,0,250,250,14,Neutro,Natural,Nessuna finitura,PP,4,GCMI 24/410 FLIPTOP,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0240_ambra 250 f p_neutro_def(1).jpg,"<p>Il flacone&nbsp;in plastica Ambra 250 ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e&nbsp;detergenza.</p>","<p>Ambra 250 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
67,SC250.0226S,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,82",100,0,250,250,14,Azzurro,Light blue,Nessuna finitura,PEHD soft touch,1,GCMI 24/410,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0265_ambra 250 f p_p. 8181C.jpg,"<p>Il flacone&nbsp;in plastica Ambra 250 ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e&nbsp;detergenza.</p>","<p>Ambra 250 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
334,SC250.0232,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,85",100,0,250,250,14,Bianco perlato,Pearled white,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_ambra 250 f p_bianco perlato.jpg,"<p>Il flacone&nbsp;in plastica Ambra 250 ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e&nbsp;detergenza.</p>","<p>Ambra 250 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
84,SC250.0240,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,55",100,0,250,250,14,Neutro,Natural,Soft-touch,PEHD soft touch,1,GCMI 24/410,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0202_ambra 250 f p_neutro_def.jpg,"<p>Il flacone&nbsp;in plastica Ambra 250&nbsp;ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e&nbsp;detergenza.</p>","<p>Ambra 250 ml plastic bottle&nbsp;has&nbsp;a timeless charme. The harmonious and well-balanced design makes it&nbsp;the ideal packaging solutions for cosmetic, personal care and&nbsp;haircare products.</p>",,
956,SC250.0332S,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,56",100,0,250,250,14,Neutro,Neutral,Nessuna finitura,PP,4,GCMI 24/410 FLIPTOP,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0332S.jpg,<p>Imboccatura gcmi 24/410 dedicata a flip-top.</p>,"<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Neck GCMI 24/410 for fliptop</pre>",,
957,SC250.0336,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,51",100,0,250,250,14,Neutro,Neutral,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0336.jpg,"<p>Il flacone&nbsp;in plastica Ambra 250&nbsp;ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli e detergenza.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 250 ml Amber plastic bottle presents a timeless charm. The harmonious and balanced design makes it ideal for face, body, hair and cleansing cosmetic products.</pre>",,
958,SC250.0347S,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,55",100,870,250,250,14,Bianco,White,Soft-touch,PEHD soft touch,1,GCMI 24/410,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0347S.jpg,"<p>Il flacone&nbsp;in plastica Ambra 250&nbsp;ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli, e detergenza.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 250 ml Amber plastic bottle presents a timeless charm. The harmonious and balanced design makes it ideal for face, body, hair and cleansing cosmetic products.</pre>",,
681,SC400.0002S,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,7",100,0,400,400,16,Neutro,Natural,Soft-touch,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Ambra 400 ML PP ST NEUTRO.jpg,<p>Bocca per accogliere il riduttore</p>,<p>Neck for reducer plug<br /> &nbsp;</p>,,
959,SC400.0121,Ambra,Flaconi plastica,Ambra,21,Flacone,"0,59",100,0,400,400,16,Bianco,White,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC400.0121-2.jpg,"<p>Il flacone&nbsp;in plastica Ambra 400&nbsp;ml presenta&nbsp;un fascino senza tempo. Il design armonioso ed equilibrato lo&nbsp;rende ideale per prodotti cosmetici viso, corpo, capelli, e detergenza.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 400 ml Amber plastic bottle presents a timeless charm. The harmonious and balanced design makes it ideal for face, body, hair and cleansing cosmetic products.</pre>",,
594,WA100.0001 - WC100.0001,Arctic,Flaconi airless,Arctic,121,Flacone,"1,53",210,0,100,100,10,NERO LUCIDO + TRASPARENTE,SHINY BLACK + TRANSPARENT,Nessuna finitura,SAN + ABS + PP,56,Special,SAN + ABS + PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/WA100.0001 ARCTIC airless 100 ml vetronaviglio 2 copia.jpg,<p>La linea di&nbsp;flaconi cilindrici&nbsp;Airless denominata Arctic&nbsp;unisce funzionalit&agrave; bellezza ed eleganza al sistema di erogazione airless che permette di non sprecare il prodotto al suo interno.</p>,"<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The line of cylindrical Airless bottles called Arctic combines functionality, beauty and elegance with the airless dispensing system that allows you not to waste the product inside.</pre>",,
844,CZ000.0017,Aromaterapia,Contagocce,Aromaterapia,141,Contagocce,"0,2",4500,0,0,,0,Bianco,White,Nessuna finitura,PP,4,PIN 15,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/IMGcontagocce-600x600.jpg,<p>CAPSULA CON CONTAGOCCE</p>  <p>GUARNIZIONE INCLUSA</p>,<p>CAP WITH DROPPER</p>  <p>LINER INCLUDED</p>,,
845,CZ000.0018,Aromaterapia,Capsule - Disctop,Aromaterapia,141,Capsula,"0,2",4500,0,0,,0,Bianco,White,Nessuna finitura,PP,4,PIN 15,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/aromaterapia_guarnizione.jpg,<p>CAPSULA CON GUARNIZIONE&nbsp;INCLUSA</p>,<p>CAP WITH LINER INCLUDED</p>,,
469,HH040.0014,Aurora,Coperchi in urea,Aurora,96,Coperchio,"0,33",1200,3240,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 40/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_coperchio aurora 40-bianco_def 7.jpg,"<p>Il coperchio Aurora, dal design delicato ed elegante, &egrave; ideale da abbinare a vasi in vetro e plastica per prodotti cosmetici viso e corpo e per la cura dei capelli.</p>  <p>GUARNIZIONE INCLUSA</p>","<p>The lid Aurora, thanks to its delicate and elegant design is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>  <p>LINER INCLUDED</p>",,
470,HH048.0014,Aurora,Coperchi in urea,Aurora,96,Coperchio,"0,47",1000,13800,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 48/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/HH048.0014-AURORA-BIANCO-600x600-1-400x400(1)(1)(1)(1)(1)(1)(1).png,"<p>Il coperchio Aurora, dal design delicato ed elegante, &egrave; ideale da abbinare a vasi in vetro e plastica per prodotti cosmetici viso e corpo e per la cura dei capelli.</p>  <p>GUARNIZIONE INCLUSA</p>","<p>The lid Aurora, thanks to its delicate and elegant design is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>  <p>LINER INCLUDED<br /> &nbsp;</p>",,
448,HH089.0028,Aurora,Coperchi in urea,Aurora,96,Coperchio,"1,44",200,4800,0,,0,Bianco,White,Nessuna finitura,Resina termoindurente,23,GCMI 89/400,Resina termoindurente,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_coperchio aurora 89_bianco7.jpg,<p>GUARNIZIONE INCLUSA</p>,"<p>The lid Aurora, thanks to its delicate and elegant design is the perfect solution for a variety of cosmetic, personal care and haircare products.</p>  <p>LINER INCLUDED</p>",,
1344,SC250.0118,Bambù,Flaconi plastica,Bambù,194,Flacone,"0,53",160,0,250,250,14,Neutro,Natural,Semitrasparente,PEHD,2,FLIPTOP Bambù,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Bambu 250ml neutro.182.jpg,<p>Imboccatura compatibile esclusivamente con la fliptop Bamb&ugrave; - versione collo con tacche di ricerca</p>,<p>Neck fits only with fliptop Bamb&ugrave; - neck with locating notches</p>,,
962,SC250.0265,Boston,Flaconi plastica,Boston,169,Flacone,"0,51",100,0,250,250,14,Neutro,Neutral,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/BOSTON 250 ML 24-410.jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
963,SC250.0302S,Boston,Flaconi plastica,Boston,169,Flacone,"0,55",100,0,250,250,14,Nero,Black,Soft-touch,PEHD soft touch,1,FLIPTOP Miami,PEHD soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0302S(1).jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
966,SC250.0340,Boston,Flaconi plastica,Boston,169,Flacone,"0,64",100,0,250,250,14,Bianco,White,Soft-touch,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0340.jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
964,SC250.0341,Boston,Flaconi plastica,Boston,169,Flacone,"0,51",100,0,250,250,14,Bianco,White,Nessuna finitura,PEHD,2,Push Pump,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0341(1).jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
1357,SC250.0342,Boston,Flaconi plastica,Boston,169,Flacone,"0,64",180,0,250,250,14,Bianco,White,Soft-touch,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC250.0342 flacone Boston 250 ml bianco soft touch per dispenser alto dosaggio 700 mcl.jpg,"<p><meta charset=""UTF-8"" />I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.</p>  <p>Versione con collo GCMI 24/410 per accogliere dispenser ad alto dosaggio 700 MCL.</p>  <p>Flaconi imballati allineati</p>","<p>Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</p>  <p>Neck finish GCMI 24/410 to fit with high dosage dispenser, 700 MCL.</p>  <p>Bottles&nbsp;packed aligned inside the boxes.</p>",,
967,SC250.0343,Boston,Flaconi plastica,Boston,169,Flacone,"0,59",100,0,250,250,14,Neutro,Natural,Nessuna finitura,PP,4,FLIPTOP Venus,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/BOSTON 250 ML fliptop venus.jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
968,SC500.0012,Boston,Flaconi plastica,Boston,169,Flacone,"0,79",100,0,500,500,17,Bianco,White,Soft-touch,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC500.0012.jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
965,SC500.0013,Boston,Flaconi plastica,Boston,169,Flacone,"0,62",100,0,500,500,17,Neutro,Natural,Nessuna finitura,PEHD,2,GCMI 24/410,PEHD,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC500.0013.jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
1302,SC500.0014S,Boston,Flaconi plastica,Boston,169,Flacone,"0,79",105,0,500,500,17,Bianco,White,Nessuna finitura,PP soft touch,3,GCMI 24/410,PP soft touch,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/SC500.0012(1).jpg,"<p>I flaconi in plastica Boston&nbsp;sono caratterizzati da un design importante, lineare e deciso, ideale per collezioni cosmetiche e hair-care.&nbsp;</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> Boston plastic bottles are characterized by an important, linear and decisive design, ideal for cosmetic and hair-care collections.</pre>",,
267,AC050.0760,Charme,Vasi vetro,Charme,18,Vaso,"0,77",72,16200,50,50,8,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 48/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/MOQ_charme 50 v v_def(1).jpg,"<p>Il vaso in vetro Charme 50 ml&nbsp;possiede un design estremamente femminile e prezioso, particolarmente adatto a prodotti cosmetici viso prestige.</p>","<p>Charme 50 ml glass jar has a feminine and luxury design, suitable for prestige skincare face products.</p>",,
800,AC050.0893,Charme,Vasi colorati,Charme,201,Vaso,"0,56",72,723,50,50,8,Rosso opaco pantone 7421 U,Matte Red pantone 7421 U,Nessuna finitura,Vetro,21,GCMI 48/400,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/AC050.0893.jpg,"<p>Il vaso in vetro Charme 50 ml&nbsp;possiede un design estremamente femminile e prezioso, particolarmente adatto a prodotti cosmetici viso prestige.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Charme 50 ml glass jar has an extremely feminine and precious design, particularly suitable for prestige face cosmetic products.</pre>",,
1053,CC410.0003 + DC410.0008,Charme,Contagocce,Charme,183,Contagocce,"1,56",480,0,0,,0,"Ghiera oro rosa brillante, bulbo bianco","Shiny rose gold collar, white bulb",Metallizato,PP,4,GCMI 24/410,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Dropper.105.jpg,<p>Cover trasparente in SAN incluso&nbsp;DC410.0008</p>,<p>Transparent SAN overcap included&nbsp;</p>,Per flacone vetro Charme 30 ml,For glass bottle Charme 30 ml
1144,HH048.0475,Charme,Coperchi,Charme,186,Coperchio,"1,33",125,196,0,,0,Oro satinato,Matte Gold,Metallizato,PP,4,GCMI 48/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Charme oro satinato.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED<br /> &nbsp;</p>,,
1145,HH048.0496,Charme,Coperchi,Charme,186,Coperchio,"1,26",125,596,0,,0,Oro Rosa Brillante,Shiny rose gold,Metallizato,PP,4,GCMI 48/400,PP,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/Charme oro rosato.jpg,<p>GUARNIZIONE INCLUSA</p>,<p>LINER INCLUDED</p>,,
170,QC030.0458,Charme,Flaconi vetro,Charme,2,Flacone,"0,92",120,30340,30,30,7,Trasparente,Transparent,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QC030.0458.jpg,<p>Il flacone&nbsp;in vetro Charme 30 ml &egrave; particolarmente adatto&nbsp;per&nbsp;prodotti cosmetici viso e&nbsp;make-up.</p>,"<p>Charme 30 ml glass bottle&nbsp;has&nbsp;a feminine and luxury design, suitable for face, eye-contour, hands, neck and make-up products.</p>",,
748,QC030.0516,Charme,Flaconi vetro,Charme,2,Flacone,"1,25",120,960,30,30,7,Satinato,Frosted,Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QC030.0516.jpg,"<p>Il flacone&nbsp;in vetro Charme 30 ml &egrave; particolarmente adatto&nbsp;per&nbsp;prodotti cosmetici viso, collo/decollet&eacute; e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The Charme 30 ml glass bottle is particularly suitable for face, neck / d&eacute;collet&eacute; and make-up cosmetic products.</pre>",,
751,QC030.0635,Charme,Flaconi vetro,Charme,2,Flacone,"1,25",120,7508,30,30,7,"Satinato, bocca satinata","Frosted, frosted neck",Nessuna finitura,Vetro,21,GCMI 24/410,Vetro,https://vetronaviglio.euupload/file/lowmoqproducts/products/files/QC030.0635(1)(1).jpg,"<p>Il flacone&nbsp;in vetro Charme 30 ml &egrave; particolarmente adatto&nbsp;per&nbsp;prodotti cosmetici viso, collo/decollet&eacute; e make-up.</p>","<pre data-placeholder=""Traduzione"" dir=""ltr"" id=""tw-target-text""> The 30 ml Charme glass bottle has a linear and decisive design, suitable for both women&#39;s and men&#39;s cosmetic collections.</pre>",,
